Algorithm,Iteration,costValue
AntColonyAlg,31,1.00
AntColonyAlg,32,1.00
AntColonyAlg,33,1.00
AntColonyAlg,34,1.00
AntColonyAlg,35,1.00
AntColonyAlg,36,1.00
AntColonyAlg,37,1.00
AntColonyAlg,38,1.00
AntColonyAlg,39,1.00
AntColonyAlg,40,1.00
AntColonyAlg,41,1.00
AntColonyAlg,42,1.00
AntColonyAlg,43,1.00
AntColonyAlg,44,1.00
AntColonyAlg,45,1.00
AntColonyAlg,46,1.00
AntColonyAlg,47,1.00
AntColonyAlg,48,1.00
AntColonyAlg,49,1.00
AntColonyAlg,50,1.00
AntColonyAlg,51,1.00
AntColonyAlg,52,1.00
AntColonyAlg,53,1.00
AntColonyAlg,54,1.00
AntColonyAlg,55,1.00
AntColonyAlg,56,1.00
AntColonyAlg,57,1.00
AntColonyAlg,58,1.00
AntColonyAlg,59,1.00
AntColonyAlg,60,1.00
AntColonyAlg,61,1.00
AntColonyAlg,62,1.00
AntColonyAlg,63,1.00
AntColonyAlg,64,1.00
AntColonyAlg,65,1.00
AntColonyAlg,66,1.00
AntColonyAlg,67,1.00
AntColonyAlg,68,1.00
AntColonyAlg,69,1.00
AntColonyAlg,70,1.00
AntColonyAlg,71,1.00
AntColonyAlg,72,1.00
AntColonyAlg,73,1.00
AntColonyAlg,74,1.00
AntColonyAlg,75,1.00
AntColonyAlg,76,1.00
AntColonyAlg,77,1.00
AntColonyAlg,78,1.00
AntColonyAlg,79,1.00
AntColonyAlg,80,1.00
AntColonyAlg,81,1.00
AntColonyAlg,82,1.00
AntColonyAlg,83,1.00
AntColonyAlg,84,1.00
AntColonyAlg,85,1.00
AntColonyAlg,86,1.00
AntColonyAlg,87,1.00
AntColonyAlg,88,1.00
AntColonyAlg,89,1.00
AntColonyAlg,90,1.00
AntColonyAlg,91,1.00
AntColonyAlg,92,1.00
AntColonyAlg,93,1.00
AntColonyAlg,94,1.00
AntColonyAlg,95,1.00
AntColonyAlg,96,1.00
AntColonyAlg,97,1.00
AntColonyAlg,98,1.00
AntColonyAlg,99,1.00
